# ╔══════════════════════════════════════════════════════╗
# ║     Enterprise Honeypot Threat Intelligence Feed      ║
# ║     by Loki | T-Pot v24.04.1 | AWS eu-central-1      ║
# ╚══════════════════════════════════════════════════════╝
#
# Updated: 2026-03-16 15:26:54 UTC
# Total IPs: 1000
# Criteria: HIGH and CRITICAL threat score from live honeypot
# Sources: VirusTotal + AbuseIPDB correlation
# Format: IP | Threat Level | Score | ISP | Country
#
# Usage:
#   iptables: iptables -A INPUT -s <IP> -j DROP
#   firewall: Add to blocklist/blackhole route
#

# ── CRITICAL THREATS ─────────────────────────────────
18.218.118.203       # CRITICAL | Score: 91 | Amazon Technologies Inc. | US
149.86.227.60        # CRITICAL | Score: 91 | MEVSPACE sp. z o.o. | PL
167.99.33.127        # CRITICAL | Score: 91 | DigitalOcean, LLC | NL
149.86.227.60        # CRITICAL | Score: 91 | MEVSPACE sp. z o.o. | PL
193.29.13.164        # CRITICAL | Score: 91 | Bunea TELECOM SRL | RO
46.151.182.190       # CRITICAL | Score: 91 | DEMENIN B.V. | NL
178.16.54.139        # CRITICAL | Score: 91 | OMEGATECH | NL
130.12.180.19        # CRITICAL | Score: 91 | Virtualine Technologies | US
193.29.13.164        # CRITICAL | Score: 91 | Bunea TELECOM SRL | RO
149.86.227.60        # CRITICAL | Score: 91 | MEVSPACE sp. z o.o. | PL
46.151.182.190       # CRITICAL | Score: 91 | DEMENIN B.V. | NL
143.198.76.96        # CRITICAL | Score: 91 | DigitalOcean, LLC | US
102.22.20.125        # CRITICAL | Score: 91 | Dimension Data Ltd | GH
179.43.143.146       # CRITICAL | Score: 91 | PRIVATE LAYER INC | CH
176.65.139.27        # CRITICAL | Score: 91 | Storm Industries | DE
143.198.76.96        # CRITICAL | Score: 91 | DigitalOcean, LLC | US
193.29.13.164        # CRITICAL | Score: 91 | Bunea TELECOM SRL | RO
170.64.160.161       # CRITICAL | Score: 91 | DigitalOcean, LLC | AU
130.12.180.49        # CRITICAL | Score: 90 | Virtualine Technologies | US
130.12.180.49        # CRITICAL | Score: 90 | Virtualine Technologies | US
130.12.180.74        # CRITICAL | Score: 90 | Virtualine Technologies | US
178.16.54.139        # CRITICAL | Score: 90 | OMEGATECH | NL
130.12.180.49        # CRITICAL | Score: 90 | Virtualine Technologies | US
178.16.54.139        # CRITICAL | Score: 90 | OMEGATECH | NL
130.12.180.49        # CRITICAL | Score: 90 | Virtualine Technologies | US
206.168.34.63        # CRITICAL | Score: 90 | Censys, Inc. | US
130.12.180.49        # CRITICAL | Score: 90 | Virtualine Technologies | US
206.168.34.63        # CRITICAL | Score: 90 | Censys, Inc. | US
206.168.34.210       # CRITICAL | Score: 90 | Censys, Inc. | US
206.168.34.43        # CRITICAL | Score: 90 | Censys, Inc. | US
130.12.180.49        # CRITICAL | Score: 90 | Virtualine Technologies | US
206.168.34.43        # CRITICAL | Score: 90 | Censys, Inc. | US
206.168.34.57        # CRITICAL | Score: 90 | Censys, Inc. | US
206.168.34.36        # CRITICAL | Score: 90 | Censys, Inc. | US
206.168.34.63        # CRITICAL | Score: 90 | Censys, Inc. | US
206.168.34.197       # CRITICAL | Score: 90 | Censys, Inc. | US
206.168.34.116       # CRITICAL | Score: 90 | Censys, Inc. | US
3.134.216.108        # CRITICAL | Score: 90 | Amazon Technologies Inc. | US
206.168.34.63        # CRITICAL | Score: 90 | Censys, Inc. | US
78.128.114.38        # CRITICAL | Score: 90 | Tamatiya EOOD | BG
206.168.34.116       # CRITICAL | Score: 90 | Censys, Inc. | US
206.168.34.197       # CRITICAL | Score: 90 | Censys, Inc. | US
206.168.34.42        # CRITICAL | Score: 90 | Censys, Inc. | US
206.168.34.123       # CRITICAL | Score: 90 | Censys, Inc. | US
206.168.34.115       # CRITICAL | Score: 90 | Censys, Inc. | US
206.168.34.217       # CRITICAL | Score: 90 | Censys, Inc. | US
206.168.34.223       # CRITICAL | Score: 90 | Censys, Inc. | US
206.168.34.56        # CRITICAL | Score: 90 | Censys, Inc. | US
206.168.34.48        # CRITICAL | Score: 90 | Censys, Inc. | US
206.168.34.205       # CRITICAL | Score: 90 | Censys, Inc. | US
206.168.34.221       # CRITICAL | Score: 90 | Censys, Inc. | US
199.45.154.125       # CRITICAL | Score: 90 | Censys, Inc. | US
206.168.34.47        # CRITICAL | Score: 90 | Censys, Inc. | US
206.168.34.34        # CRITICAL | Score: 90 | Censys, Inc. | US
206.168.34.45        # CRITICAL | Score: 90 | Censys, Inc. | US
3.134.216.108        # CRITICAL | Score: 90 | Amazon Technologies Inc. | US
93.77.177.126        # CRITICAL | Score: 90 | Yandex.Cloud LLC | RU
199.45.154.125       # CRITICAL | Score: 90 | Censys, Inc. | US
206.168.34.34        # CRITICAL | Score: 90 | Censys, Inc. | US
206.168.34.47        # CRITICAL | Score: 90 | Censys, Inc. | US
66.132.153.132       # CRITICAL | Score: 89 | Censys, Inc. | US
77.83.39.74          # CRITICAL | Score: 89 | Pitline Ltd | UA
130.12.180.74        # CRITICAL | Score: 89 | Virtualine Technologies | US
178.16.54.139        # CRITICAL | Score: 89 | OMEGATECH | NL
77.83.39.74          # CRITICAL | Score: 89 | Pitline Ltd | UA
130.12.180.74        # CRITICAL | Score: 89 | Virtualine Technologies | US
178.16.54.139        # CRITICAL | Score: 89 | OMEGATECH | NL
77.83.39.74          # CRITICAL | Score: 89 | Pitline Ltd | UA
66.132.153.117       # CRITICAL | Score: 89 | Censys, Inc. | US
66.132.153.117       # CRITICAL | Score: 89 | Censys, Inc. | US
178.16.54.139        # CRITICAL | Score: 89 | OMEGATECH | NL
45.156.128.153       # CRITICAL | Score: 89 | INAP-AMS-1 | PT
178.16.54.139        # CRITICAL | Score: 89 | OMEGATECH | NL
109.105.209.15       # CRITICAL | Score: 89 | ICG-ZEN-LAX-1 | PT
109.105.209.12       # CRITICAL | Score: 89 | ICG-ZEN-LAX-1 | PT
45.156.128.45        # CRITICAL | Score: 89 | INAP-AMS-1 | PT
195.178.110.109      # CRITICAL | Score: 89 | TECHOFF SRV LIMITED | BG
66.132.153.131       # CRITICAL | Score: 89 | Censys, Inc. | US
66.132.153.128       # CRITICAL | Score: 89 | Censys, Inc. | US
45.156.129.66        # CRITICAL | Score: 89 | INAP-CHI-1 | PT
66.132.153.113       # CRITICAL | Score: 89 | Censys, Inc. | US
176.65.148.214       # CRITICAL | Score: 89 | Pfcloud UG | NL
66.132.153.143       # CRITICAL | Score: 89 | Censys, Inc. | US
66.132.153.113       # CRITICAL | Score: 89 | Censys, Inc. | US
45.156.129.66        # CRITICAL | Score: 89 | INAP-CHI-1 | PT
66.132.153.143       # CRITICAL | Score: 89 | Censys, Inc. | US
185.242.226.46       # CRITICAL | Score: 89 | HostUS Solutions LLC | US
66.132.153.140       # CRITICAL | Score: 89 | Censys, Inc. | US
185.242.226.42       # CRITICAL | Score: 89 | HostUS Solutions LLC | US
66.132.153.133       # CRITICAL | Score: 89 | Censys, Inc. | US
185.242.226.5        # CRITICAL | Score: 89 | HostUS Solutions LLC | US
113.203.203.206      # CRITICAL | Score: 89 | Connect Communication | PK
138.68.150.191       # CRITICAL | Score: 89 | DigitalOcean, LLC | GB
191.232.182.106      # CRITICAL | Score: 89 | Microsoft do Brasil Imp. e Com | BR
195.178.110.108      # CRITICAL | Score: 89 | TECHOFF SRV LIMITED | BG
45.33.65.239         # CRITICAL | Score: 88 | Linode | US
130.12.180.71        # CRITICAL | Score: 88 | Virtualine Technologies | US
152.32.206.181       # CRITICAL | Score: 88 | UCLOUD INFORMATION TECHNOLOGY  | US
130.12.180.71        # CRITICAL | Score: 88 | Virtualine Technologies | US
152.32.206.181       # CRITICAL | Score: 88 | UCLOUD INFORMATION TECHNOLOGY  | US
130.12.180.71        # CRITICAL | Score: 88 | Virtualine Technologies | US
130.12.180.74        # CRITICAL | Score: 88 | Virtualine Technologies | US
130.12.180.71        # CRITICAL | Score: 88 | Virtualine Technologies | US
3.151.241.153        # CRITICAL | Score: 88 | Amazon Technologies Inc. | US
130.12.180.71        # CRITICAL | Score: 88 | Virtualine Technologies | US
185.255.131.32       # CRITICAL | Score: 88 | Contabo GmbH | FR
103.199.16.79        # CRITICAL | Score: 88 | GREENCLOUD LIMITED LIABILITY C | VN
167.71.66.127        # CRITICAL | Score: 88 | DigitalOcean, LLC | NL
130.12.180.71        # CRITICAL | Score: 88 | Virtualine Technologies | US
103.199.16.79        # CRITICAL | Score: 88 | GREENCLOUD LIMITED LIABILITY C | VN
134.122.93.145       # CRITICAL | Score: 88 | DigitalOcean, LLC | DE
167.71.66.127        # CRITICAL | Score: 88 | DigitalOcean, LLC | NL
130.12.180.71        # CRITICAL | Score: 88 | Virtualine Technologies | US
134.122.93.145       # CRITICAL | Score: 88 | DigitalOcean, LLC | DE
152.32.132.189       # CRITICAL | Score: 87 | UCLOUD INFORMATION TECHNOLOGY  | HK
152.32.132.189       # CRITICAL | Score: 87 | UCLOUD INFORMATION TECHNOLOGY  | HK
167.86.107.35        # CRITICAL | Score: 87 | Contabo GmbH | FR
167.86.107.35        # CRITICAL | Score: 87 | Contabo GmbH | FR
45.156.128.154       # CRITICAL | Score: 87 | INAP-AMS-1 | PT
167.86.107.35        # CRITICAL | Score: 87 | Contabo GmbH | FR
45.156.128.91        # CRITICAL | Score: 87 | INAP-AMS-1 | PT
185.177.72.46        # CRITICAL | Score: 87 | FBW NETWORKS SAS | FR
89.248.163.200       # CRITICAL | Score: 87 | RECYBER PROJECT NETBLOCK | NL
167.86.107.35        # CRITICAL | Score: 87 | Contabo GmbH | FR
89.248.163.200       # CRITICAL | Score: 87 | RECYBER PROJECT NETBLOCK | NL
45.156.129.93        # CRITICAL | Score: 87 | INAP-CHI-1 | PT
185.242.226.43       # CRITICAL | Score: 87 | HostUS Solutions LLC | US
185.242.226.44       # CRITICAL | Score: 87 | HostUS Solutions LLC | US
167.86.107.35        # CRITICAL | Score: 87 | Contabo GmbH | FR
89.248.163.200       # CRITICAL | Score: 87 | RECYBER PROJECT NETBLOCK | NL
185.242.226.44       # CRITICAL | Score: 87 | HostUS Solutions LLC | US
89.42.231.241        # CRITICAL | Score: 87 | Amarutu Technology Ltd | NL
185.242.226.43       # CRITICAL | Score: 87 | HostUS Solutions LLC | US
167.86.107.35        # CRITICAL | Score: 87 | Contabo GmbH | FR
93.123.109.247       # CRITICAL | Score: 87 | TECHOFF_SRV_LIMITED | BG
18.218.118.203       # CRITICAL | Score: 86 | Amazon Technologies Inc. | US
18.218.118.203       # CRITICAL | Score: 86 | Amazon Technologies Inc. | US
18.218.118.203       # CRITICAL | Score: 86 | Amazon Technologies Inc. | US
18.218.118.203       # CRITICAL | Score: 86 | Amazon Technologies Inc. | US
130.12.180.74        # CRITICAL | Score: 86 | Virtualine Technologies | US
193.29.13.164        # CRITICAL | Score: 86 | Bunea TELECOM SRL | RO
185.180.141.70       # CRITICAL | Score: 86 | ICG-1-ZEN-DFW | PT
185.180.141.70       # CRITICAL | Score: 86 | ICG-1-ZEN-DFW | PT
179.43.143.146       # CRITICAL | Score: 86 | PRIVATE LAYER INC | CH
8.209.212.42         # CRITICAL | Score: 86 | Shiodome Sumitomo Blog 1-9-2 T | JP
185.242.226.40       # CRITICAL | Score: 86 | HostUS Solutions LLC | US
3.132.26.232         # CRITICAL | Score: 86 | Amazon Technologies Inc. | US
8.209.212.42         # CRITICAL | Score: 86 | Shiodome Sumitomo Blog 1-9-2 T | JP
185.242.226.40       # CRITICAL | Score: 86 | HostUS Solutions LLC | US
91.224.92.125        # CRITICAL | Score: 86 | Cloud hosting | GB
130.12.180.65        # CRITICAL | Score: 86 | Virtualine Technologies | US
3.132.26.232         # CRITICAL | Score: 86 | Amazon Technologies Inc. | US
185.242.226.40       # CRITICAL | Score: 86 | HostUS Solutions LLC | US
130.12.180.37        # CRITICAL | Score: 85 | Virtualine Technologies | US
130.12.180.77        # CRITICAL | Score: 85 | Virtualine Technologies | US
130.12.180.37        # CRITICAL | Score: 85 | Virtualine Technologies | US
130.12.180.77        # CRITICAL | Score: 85 | Virtualine Technologies | US
130.12.180.37        # CRITICAL | Score: 85 | Virtualine Technologies | US
130.12.180.77        # CRITICAL | Score: 85 | Virtualine Technologies | US
130.12.180.77        # CRITICAL | Score: 85 | Virtualine Technologies | US
130.12.180.37        # CRITICAL | Score: 85 | Virtualine Technologies | US
130.12.180.37        # CRITICAL | Score: 85 | Virtualine Technologies | US
130.12.180.77        # CRITICAL | Score: 85 | Virtualine Technologies | US
3.134.216.108        # CRITICAL | Score: 85 | Amazon Technologies Inc. | US
130.12.180.74        # CRITICAL | Score: 85 | Virtualine Technologies | US
130.12.180.77        # CRITICAL | Score: 85 | Virtualine Technologies | US
130.12.180.37        # CRITICAL | Score: 85 | Virtualine Technologies | US
3.134.216.108        # CRITICAL | Score: 85 | Amazon Technologies Inc. | US
78.128.114.38        # CRITICAL | Score: 85 | Tamatiya EOOD | BG
130.12.180.37        # CRITICAL | Score: 85 | Virtualine Technologies | US
130.12.180.77        # CRITICAL | Score: 85 | Virtualine Technologies | US
20.163.27.102        # CRITICAL | Score: 85 | Microsoft Corporation | US
176.65.148.66        # CRITICAL | Score: 85 | Pfcloud UG | NL
64.227.106.112       # CRITICAL | Score: 84 | DigitalOcean, LLC | US
81.29.142.50         # CRITICAL | Score: 84 | Data-center IMAQLIQ Ltd. | RU
64.227.106.112       # CRITICAL | Score: 84 | DigitalOcean, LLC | US
202.166.198.121      # CRITICAL | Score: 84 | WorldLink Communications | NP
81.29.142.50         # CRITICAL | Score: 84 | Data-center IMAQLIQ Ltd. | RU
185.242.226.46       # CRITICAL | Score: 84 | HostUS Solutions LLC | US
185.242.226.45       # CRITICAL | Score: 84 | HostUS Solutions LLC | US
66.132.153.119       # CRITICAL | Score: 84 | Censys, Inc. | US
66.132.153.130       # CRITICAL | Score: 84 | Censys, Inc. | US
81.29.142.50         # CRITICAL | Score: 84 | Data-center IMAQLIQ Ltd. | RU
185.242.226.45       # CRITICAL | Score: 84 | HostUS Solutions LLC | US
138.68.150.191       # CRITICAL | Score: 84 | DigitalOcean, LLC | GB
191.232.182.106      # CRITICAL | Score: 84 | Microsoft do Brasil Imp. e Com | BR
185.242.226.3        # CRITICAL | Score: 84 | HostUS Solutions LLC | US
81.29.142.50         # CRITICAL | Score: 84 | Data-center IMAQLIQ Ltd. | RU
185.242.226.46       # CRITICAL | Score: 84 | HostUS Solutions LLC | US
185.180.141.42       # CRITICAL | Score: 84 | ICG-1-ZEN-DFW | PT
185.180.141.67       # CRITICAL | Score: 83 | ICG-1-ZEN-DFW | PT
130.12.180.74        # CRITICAL | Score: 83 | Virtualine Technologies | US
167.86.107.35        # CRITICAL | Score: 82 | Contabo GmbH | FR
167.86.107.35        # CRITICAL | Score: 82 | Contabo GmbH | FR
45.156.128.152       # CRITICAL | Score: 82 | INAP-AMS-1 | PT
45.156.128.154       # CRITICAL | Score: 82 | INAP-AMS-1 | PT
165.232.138.158      # CRITICAL | Score: 82 | DigitalOcean, LLC | US
165.232.138.158      # CRITICAL | Score: 82 | DigitalOcean, LLC | US
47.251.85.121        # CRITICAL | Score: 82 | Alibaba Cloud - US | US
178.16.54.35         # CRITICAL | Score: 82 | OMEGATECH | NL
178.16.54.134        # CRITICAL | Score: 82 | OMEGATECH | NL
47.251.85.121        # CRITICAL | Score: 82 | Alibaba Cloud - US | US
130.12.180.89        # CRITICAL | Score: 81 | Virtualine Technologies | US
3.143.162.210        # CRITICAL | Score: 81 | Amazon Technologies Inc. | US
130.12.180.89        # CRITICAL | Score: 81 | Virtualine Technologies | US
3.132.26.232         # CRITICAL | Score: 81 | Amazon Technologies Inc. | US
3.143.162.210        # CRITICAL | Score: 81 | Amazon Technologies Inc. | US
45.156.128.123       # CRITICAL | Score: 81 | INAP-AMS-1 | PT
178.20.210.137       # CRITICAL | Score: 81 | Shereverov Marat Ahmedovich | DE
75.119.131.254       # CRITICAL | Score: 81 | Wavetech Systems, LLC | FR
130.12.180.89        # CRITICAL | Score: 81 | Virtualine Technologies | US
3.132.26.232         # CRITICAL | Score: 81 | Amazon Technologies Inc. | US
142.93.110.241       # CRITICAL | Score: 81 | DigitalOcean, LLC | DE
110.4.13.252         # CRITICAL | Score: 81 | Asia Pacific Network Informati | HK
48.216.244.43        # CRITICAL | Score: 81 | Microsoft Limited | US
142.93.110.241       # CRITICAL | Score: 81 | DigitalOcean, LLC | DE
48.216.244.43        # CRITICAL | Score: 81 | Microsoft Limited | US
89.248.168.227       # CRITICAL | Score: 81 | FiberXpress BV | NL
185.242.246.36       # CRITICAL | Score: 81 | SOLDATOV ALEXEY VALEREVICH | SC
2.57.122.103         # CRITICAL | Score: 81 | TECHOFF SRV LIMITED | RO
40.124.174.226       # CRITICAL | Score: 81 | Microsoft Corporation | US
143.110.223.17       # CRITICAL | Score: 81 | DigitalOcean, LLC | CA
143.110.223.17       # CRITICAL | Score: 81 | DigitalOcean, LLC | CA
130.12.180.89        # CRITICAL | Score: 80 | Virtualine Technologies | US
130.12.180.89        # CRITICAL | Score: 80 | Virtualine Technologies | US
130.12.180.82        # CRITICAL | Score: 80 | Virtualine Technologies | US
130.12.180.89        # CRITICAL | Score: 80 | Virtualine Technologies | US
3.134.216.108        # CRITICAL | Score: 80 | Amazon Technologies Inc. | US
130.12.180.82        # CRITICAL | Score: 80 | Virtualine Technologies | US
178.16.54.134        # CRITICAL | Score: 80 | OMEGATECH | NL
178.16.54.35         # CRITICAL | Score: 80 | OMEGATECH | NL
130.12.180.82        # CRITICAL | Score: 80 | Virtualine Technologies | US
178.16.54.134        # CRITICAL | Score: 80 | OMEGATECH | NL
178.16.54.35         # CRITICAL | Score: 80 | OMEGATECH | NL
130.12.180.82        # CRITICAL | Score: 80 | Virtualine Technologies | US
135.119.16.163       # CRITICAL | Score: 80 | Microsoft Limited | US
20.169.85.72         # CRITICAL | Score: 80 | Microsoft Corporation | US
130.12.180.82        # CRITICAL | Score: 79 | Virtualine Technologies | US
206.189.24.243       # CRITICAL | Score: 79 | DigitalOcean, LLC | GB
45.156.129.90        # CRITICAL | Score: 79 | INAP-CHI-1 | PT
202.166.198.121      # CRITICAL | Score: 79 | WorldLink Communications | NP
167.172.116.219      # CRITICAL | Score: 79 | DigitalOcean, LLC | US
45.156.129.90        # CRITICAL | Score: 79 | INAP-CHI-1 | PT
185.180.141.42       # CRITICAL | Score: 79 | ICG-1-ZEN-DFW | PT
185.242.226.21       # CRITICAL | Score: 79 | HostUS Solutions LLC | US
178.16.54.35         # CRITICAL | Score: 78 | OMEGATECH | NL
178.16.54.134        # CRITICAL | Score: 78 | OMEGATECH | NL
178.16.54.35         # CRITICAL | Score: 78 | OMEGATECH | NL
130.12.180.174       # CRITICAL | Score: 78 | Virtualine Technologies | US
185.180.141.67       # CRITICAL | Score: 78 | ICG-1-ZEN-DFW | PT
130.12.180.174       # CRITICAL | Score: 78 | Virtualine Technologies | US
31.56.208.208        # CRITICAL | Score: 78 | GOLD IP L.L.C-FZ | AE
35.216.144.195       # CRITICAL | Score: 78 | Google LLC | CH
130.12.180.174       # CRITICAL | Score: 78 | Virtualine Technologies | US
35.216.254.237       # CRITICAL | Score: 78 | Google LLC | CH
35.216.254.237       # CRITICAL | Score: 78 | Google LLC | CH
130.12.180.174       # CRITICAL | Score: 78 | Virtualine Technologies | US
130.12.180.82        # CRITICAL | Score: 77 | Virtualine Technologies | US
178.16.54.35         # CRITICAL | Score: 77 | OMEGATECH | NL
178.16.54.35         # CRITICAL | Score: 77 | OMEGATECH | NL
130.12.180.82        # CRITICAL | Score: 77 | Virtualine Technologies | US
178.16.54.134        # CRITICAL | Score: 77 | OMEGATECH | NL
91.92.243.197        # CRITICAL | Score: 77 | OMEGATECH | US
91.92.243.197        # CRITICAL | Score: 77 | OMEGATECH | US
45.156.128.152       # CRITICAL | Score: 77 | INAP-AMS-1 | PT
144.202.82.88        # CRITICAL | Score: 77 | Vultr Holdings, LLC | US
144.202.82.88        # CRITICAL | Score: 77 | Vultr Holdings, LLC | US
91.92.243.27         # CRITICAL | Score: 77 | OMEGATECH | US
144.202.82.88        # CRITICAL | Score: 77 | Vultr Holdings, LLC | US
20.163.2.188         # CRITICAL | Score: 77 | Microsoft Corporation | US
20.65.194.87         # CRITICAL | Score: 77 | Microsoft Corporation | US
92.118.39.30         # CRITICAL | Score: 77 | DMZHOST | RO
170.64.188.237       # CRITICAL | Score: 77 | DigitalOcean, LLC | AU
144.202.82.88        # CRITICAL | Score: 77 | Vultr Holdings, LLC | US
185.242.226.23       # CRITICAL | Score: 77 | HostUS Solutions LLC | US
91.92.243.27         # CRITICAL | Score: 76 | OMEGATECH | US
130.12.180.101       # CRITICAL | Score: 76 | Virtualine Technologies | US
130.12.180.101       # CRITICAL | Score: 76 | Virtualine Technologies | US
91.92.243.27         # CRITICAL | Score: 76 | OMEGATECH | US
159.89.7.63          # CRITICAL | Score: 76 | DigitalOcean, LLC | DE
130.12.180.117       # CRITICAL | Score: 76 | Virtualine Technologies | US
130.12.180.101       # CRITICAL | Score: 76 | Virtualine Technologies | US
91.92.243.27         # CRITICAL | Score: 76 | OMEGATECH | US
91.92.243.197        # CRITICAL | Score: 76 | OMEGATECH | US
160.119.76.49        # CRITICAL | Score: 76 | HostUS Solutions LLC | SC
167.86.88.201        # CRITICAL | Score: 76 | Contabo GmbH | DE
95.214.52.233        # CRITICAL | Score: 76 | MEVSPACE sp. z o.o. | PL
192.109.200.221      # CRITICAL | Score: 76 | Telco power Ltd | SE
159.89.174.14        # CRITICAL | Score: 76 | DigitalOcean, LLC | IN
192.109.200.221      # CRITICAL | Score: 76 | Telco power Ltd | SE
130.12.180.117       # CRITICAL | Score: 75 | Virtualine Technologies | US
130.12.180.101       # CRITICAL | Score: 75 | Virtualine Technologies | US
130.12.180.117       # CRITICAL | Score: 75 | Virtualine Technologies | US
130.12.180.101       # CRITICAL | Score: 75 | Virtualine Technologies | US
130.12.180.101       # CRITICAL | Score: 75 | Virtualine Technologies | US
130.12.180.117       # CRITICAL | Score: 75 | Virtualine Technologies | US
91.92.243.197        # CRITICAL | Score: 75 | OMEGATECH | US
130.12.180.117       # CRITICAL | Score: 75 | Virtualine Technologies | US
20.169.105.44        # CRITICAL | Score: 75 | Microsoft Corporation | US
130.12.180.117       # CRITICAL | Score: 75 | Virtualine Technologies | US
20.169.105.44        # CRITICAL | Score: 75 | Microsoft Corporation | US
20.64.105.145        # CRITICAL | Score: 75 | Microsoft Corporation | US
20.65.194.76         # CRITICAL | Score: 75 | Microsoft Corporation | US
20.64.104.27         # CRITICAL | Score: 75 | Microsoft Corporation | US
185.242.226.23       # CRITICAL | Score: 75 | HostUS Solutions LLC | US

# ── HIGH THREATS ─────────────────────────────────────
164.92.138.14        # HIGH     | Score: 74 | DigitalOcean, LLC | DE
164.92.138.14        # HIGH     | Score: 74 | DigitalOcean, LLC | DE
159.89.160.76        # HIGH     | Score: 74 | DigitalOcean, LLC | IN
139.59.44.184        # HIGH     | Score: 74 | DigitalOcean, LLC | IN
164.92.138.14        # HIGH     | Score: 74 | DigitalOcean, LLC | DE
159.89.160.76        # HIGH     | Score: 74 | DigitalOcean, LLC | IN
139.59.44.184        # HIGH     | Score: 74 | DigitalOcean, LLC | IN
64.23.173.115        # HIGH     | Score: 74 | DigitalOcean, LLC | US
187.110.175.205      # HIGH     | Score: 74 | EVEO S.A. | BR
100.28.153.226       # HIGH     | Score: 74 | Amazon Data Services Northern  | US
167.172.116.219      # HIGH     | Score: 74 | DigitalOcean, LLC | US
100.28.153.226       # HIGH     | Score: 74 | Amazon Data Services Northern  | US
143.198.190.148      # HIGH     | Score: 74 | DigitalOcean, LLC | US
178.62.208.162       # HIGH     | Score: 74 | DigitalOcean Amsterdam | NL
178.62.208.162       # HIGH     | Score: 74 | DigitalOcean Amsterdam | NL
130.12.180.57        # HIGH     | Score: 73 | Virtualine Technologies | US
130.12.180.57        # HIGH     | Score: 73 | Virtualine Technologies | US
130.12.180.57        # HIGH     | Score: 73 | Virtualine Technologies | US
91.92.243.27         # HIGH     | Score: 73 | OMEGATECH | US
130.12.180.57        # HIGH     | Score: 73 | Virtualine Technologies | US
165.245.186.182      # HIGH     | Score: 73 | DigitalOcean, LLC | SG
130.12.180.57        # HIGH     | Score: 73 | Virtualine Technologies | US
98.90.43.197         # HIGH     | Score: 73 | Amazon Data Services Northern  | US
45.151.139.200       # HIGH     | Score: 73 | TIME-HOST-NET | RU
185.226.196.12       # HIGH     | Score: 73 | ICG-3-ZEN-LAX | PT
178.16.54.89         # HIGH     | Score: 73 | OMEGATECH | NL
35.216.144.195       # HIGH     | Score: 73 | Google LLC | CH
130.12.180.57        # HIGH     | Score: 73 | Virtualine Technologies | US
185.226.196.12       # HIGH     | Score: 73 | ICG-3-ZEN-LAX | PT
20.118.209.123       # HIGH     | Score: 73 | Microsoft Corporation | US
178.20.208.185       # HIGH     | Score: 73 | NetCrafters OU | RU
45.151.139.200       # HIGH     | Score: 73 | TIME-HOST-NET | RU
178.16.54.134        # HIGH     | Score: 72 | OMEGATECH | NL
178.16.54.134        # HIGH     | Score: 72 | OMEGATECH | NL
130.12.180.57        # HIGH     | Score: 72 | Virtualine Technologies | US
178.16.54.89         # HIGH     | Score: 72 | OMEGATECH | NL
178.16.54.89         # HIGH     | Score: 72 | OMEGATECH | NL
20.64.104.5          # HIGH     | Score: 72 | Microsoft Corporation | US
185.247.137.63       # HIGH     | Score: 72 | Driftnet Ltd | GB
40.124.175.131       # HIGH     | Score: 72 | Microsoft Corporation | US
91.92.243.27         # HIGH     | Score: 71 | OMEGATECH | US
91.92.243.27         # HIGH     | Score: 71 | OMEGATECH | US
159.65.152.30        # HIGH     | Score: 71 | DigitalOcean, LLC | IN
161.35.212.221       # HIGH     | Score: 71 | DigitalOcean, LLC | DE
161.35.212.221       # HIGH     | Score: 71 | DigitalOcean, LLC | DE
161.35.212.221       # HIGH     | Score: 71 | DigitalOcean, LLC | DE
3.132.26.232         # HIGH     | Score: 71 | Amazon Technologies Inc. | US
161.35.212.221       # HIGH     | Score: 71 | DigitalOcean, LLC | DE
47.236.248.96        # HIGH     | Score: 71 | Alibaba Cloud LLC | SG
5.129.194.118        # HIGH     | Score: 71 | TimeWeb Ltd. | RU
87.121.84.76         # HIGH     | Score: 71 | Dedicated Servers and VPS Host | US
168.144.38.249       # HIGH     | Score: 71 | DigitalOcean, LLC | SG
87.121.84.76         # HIGH     | Score: 71 | Dedicated Servers and VPS Host | US
185.226.196.15       # HIGH     | Score: 71 | ICG-3-ZEN-LAX | PT
121.173.173.48       # HIGH     | Score: 71 | Korea Telecom | KR
185.226.196.15       # HIGH     | Score: 71 | ICG-3-ZEN-LAX | PT
87.121.84.76         # HIGH     | Score: 71 | Dedicated Servers and VPS Host | US
35.222.200.228       # HIGH     | Score: 71 | Google LLC | US
159.89.174.14        # HIGH     | Score: 71 | DigitalOcean, LLC | IN
87.121.84.76         # HIGH     | Score: 71 | Dedicated Servers and VPS Host | US
178.16.54.89         # HIGH     | Score: 70 | OMEGATECH | NL
178.16.54.89         # HIGH     | Score: 70 | OMEGATECH | NL
20.65.193.55         # HIGH     | Score: 70 | Microsoft Corporation | US
44.215.219.236       # HIGH     | Score: 70 | Amazon Data Services Northern  | US
20.163.15.141        # HIGH     | Score: 70 | Microsoft Corporation | US
40.124.176.81        # HIGH     | Score: 70 | Microsoft Corporation | US
18.189.74.1          # HIGH     | Score: 70 | Amazon Technologies Inc. | US
20.64.105.82         # HIGH     | Score: 70 | Microsoft Corporation | US
20.65.195.109        # HIGH     | Score: 70 | Microsoft Corporation | US
159.89.160.76        # HIGH     | Score: 69 | DigitalOcean, LLC | IN
163.7.12.49          # HIGH     | Score: 69 | BYTEPLUS | ID
